reso  sja  d_qt  d_ci  d_rf
0.9069767 0.9578025 0.0701198 0.2061645 0.34192
0.8611111 0.9900905 0.01355607 0.1150454 0.1240397
0.9333333 0.9670849 0.04142068 0.08654772 0.1788798
0.9111111 0.9969521 0.008199479 0.06425989 0.07064033
0.8 0.9526305 0.06606958 0.131361 0.154279
0.8095238 1 0.03241107 0.1146981 0.116879
0.9 0.9896048 0.04554632 0.08422539 0.1222248
0.9130435 0.9904291 0.01391304 0.0790666 0.09084135
0.862069 0.9285165 0.09674638 0.2340705 0.3229771
0.9565217 0.9598955 0.05669647 0.1395808 0.2466483
0.7631579 0.9930857 0.05283401 0.178875 0.2139789
0.8823529 1 0.02631579 0.0802407 0.08769468
0.7391304 0.9967398 0.05157191 0.1853689 0.1922141
1 0.9747162 0.0252838 0.131901 0.1254742
0.7954545 0.9868384 0.02807243 0.166205 0.1997097
0.9787234 0.9995751 0.0005333308 0.01602737 0.01333105
0.8604651 0.9821389 0.03401661 0.1246219 0.1325311
1 0.9338346 0.06616541 0.1027025 0.1232296
1 0.8857143 0.1142857 0.1463032 0.1918432
0.9411765 0.9738134 0.05185759 0.0957022 0.1345918
0.7659574 0.9956133 0.06700853 0.1633427 0.2414446
0.7916667 0.9764957 0.0425641 0.160523 0.2045192
0.90625 0.9966525 0.02972443 0.05949152 0.1025945
0.8518519 0.9328203 0.1045009 0.1348483 0.1684709
0.95 0.992677 0.01153877 0.0832011 0.1341814
0.8571429 0.9447164 0.1022624 0.1813211 0.2672278
0.8857143 0.9965098 0.01751836 0.1012258 0.113665
0.8055556 0.9101282 0.133821 0.2148942 0.2567317
0.9285714 0.9989765 0.01966794 0.08275285 0.09235546
0.85 0.9880482 0.01879746 0.1008343 0.1197605
0.9047619 0.8759319 0.1259291 0.2326646 0.4108849
0.7567568 0.9393127 0.1484681 0.2687548 0.3251344
0.9473684 0.9827537 0.02157785 0.1296153 0.2069646
0.9411765 0.9563682 0.04664603 0.1647059 0.2126771
0.893617 0.9328599 0.07533652 0.1158957 0.1643792
0.9047619 0.9623861 0.04743083 0.1405271 0.1830603
0.9642857 0.9708375 0.03163656 0.1179642 0.1291128
0.8636364 0.9901356 0.02865613 0.1100308 0.1719888
0.95 0.9950132 0.01148325 0.06403359 0.06267577
0.76 0.9851823 0.0762149 0.1796407 0.2137723
0.9583333 0.9876631 0.01837603 0.08507769 0.1199256
0.9655172 0.9706103 0.02976919 0.07736587 0.1383812
0.8541667 0.998414 0.01423144 0.1060317 0.1219505
0.8125 0.9704838 0.04893617 0.153133 0.2100857
0.9459459 0.9811229 0.02115658 0.07383711 0.07930853
0.8928571 1 0.005820106 0.05170947 0.04846141
0.8536585 0.9819151 0.03532939 0.1300892 0.1421708
0.8333333 0.9320728 0.1549573 0.21342 0.2691789
0.8823529 1 0.005058993 0.05370587 0.05022691
0.8695652 0.9969039 0.02160294 0.1040576 0.1194943
0.9166667 0.9897595 0.01374582 0.0636158 0.06093455
1 0.9839599 0.0160401 0.103069 0.1094497
1 0.9950786 0.004921394 0.03536302 0.03331105
1 0.9786901 0.02130987 0.09762096 0.159771
0.8787879 0.859062 0.1631016 0.1474739 0.20465
0.9722222 0.9950918 0.008047145 0.03914052 0.05317928
0.9285714 0.9952768 0.0164972 0.06727892 0.07750105
1 0.943083 0.056917 0.06054275 0.067635
0.9 1 0.01852061 0.05520209 0.05722403
0.9473684 0.9756722 0.03273881 0.1202754 0.1802533
0.9473684 0.9048098 0.09640769 0.1476863 0.1625147
0.8536585 0.9890125 0.04271129 0.1455634 0.2359183
1 0.9366545 0.06334554 0.1169806 0.1449951
0.9111111 0.9979171 0.02701973 0.09389915 0.1270269
0.8863636 0.9907357 0.02639949 0.1276844 0.1813172
0.9268293 0.9949754 0.006685034 0.05954624 0.06718313
1 0.89742 0.10258 0.1191612 0.167686
0.826087 0.9641604 0.06079051 0.2087803 0.2196262
0.962963 0.9830229 0.01844133 0.07644798 0.07535949
0.9259259 1 0.005936592 0.042227 0.04362988
0.804878 0.9935812 0.0364152 0.1389244 0.1786285
0.8571429 0.9963201 0.02753147 0.1134869 0.1215815
0.9 0.982589 0.0517057 0.1174887 0.160143
0.9166667 0.9705821 0.04525084 0.1658262 0.1929707
0.9259259 0.9939919 0.02227275 0.0608481 0.0724135
1 1 0 0 0
0.9 0.9989895 0.01029661 0.05465514 0.0737207
0.875 0.941806 0.06830065 0.1369117 0.2153466
0.8095238 0.8625185 0.173693 0.2183943 0.3141054
1 0.9868763 0.01312372 0.0562666 0.05817985
0.8717949 0.9771136 0.04299891 0.1201072 0.1548916
