reso  sja  d_qt  d_ci  d_rf
0.7954545 0.9439309 0.09942703 0.2460522 0.4209884
0.6111111 0.9876486 0.05215134 0.2618102 0.3200474
0.7272727 0.9941617 0.06152272 0.2218361 0.2619452
0.6222222 0.9898622 0.08090713 0.336095 0.3732211
0.7727273 0.8772952 0.1318112 0.2078306 0.2878569
0.7619048 0.8911556 0.1448899 0.3034209 0.6139814
0.8 0.9289267 0.1178862 0.1989145 0.2446973
0.8636364 0.9327512 0.08083004 0.2270555 0.3523335
0.6206897 0.9799401 0.09414627 0.2813956 0.4148774
0.8043478 0.9639901 0.05612858 0.1981871 0.3223812
0.5263158 0.9980559 0.2166634 0.3626641 0.3926194
0.8125 1 0.03405573 0.1269886 0.1400998
0.6956522 0.9982902 0.0516388 0.1860515 0.1995411
0.6875 0.9948187 0.1057792 0.2394364 0.2600112
0.7727273 0.9413744 0.07471888 0.2343979 0.3238826
0.826087 0.9959488 0.02620873 0.1426271 0.152943
0.7209302 0.9759674 0.06454025 0.2211752 0.3034833
0.8947368 0.9392976 0.08448394 0.1130135 0.1850149
1 1 0 0 0
0.7647059 0.987607 0.07365841 0.1801855 0.2335456
0.7608696 0.9860949 0.08223678 0.2193534 0.3488854
0.875 0.9589058 0.06603989 0.1762761 0.3333786
0.8064516 0.9635021 0.06542177 0.1716191 0.2558707
0.6666667 0.9223041 0.1548987 0.3147189 0.3754712
0.804878 0.9932397 0.04122032 0.178945 0.2260375
0.75 0.9539898 0.1557927 0.3112374 0.4625549
0.7647059 0.9786535 0.07628889 0.2241919 0.3482387
0.75 0.8701104 0.1653187 0.2962436 0.3982024
0.7857143 0.9965099 0.08471082 0.1943601 0.2105964
0.8461538 0.9810038 0.03104172 0.1681177 0.2493708
0.7380952 0.9229045 0.1010895 0.2555744 0.3493982
0.6216216 0.9912452 0.09047489 0.2877082 0.3347715
0.8378378 0.9853119 0.05530693 0.209301 0.301336
0.8888889 0.971831 0.03673891 0.1145341 0.1427836
0.7826087 0.9860333 0.03748655 0.1936103 0.2363879
0.8095238 0.9418133 0.09440994 0.2316336 0.3545194
0.7142857 0.9858042 0.08042328 0.2277004 0.3029838
0.8636364 0.9388431 0.07059289 0.156415 0.3043039
1 0.9749829 0.02501709 0.08489955 0.1197102
0.64 0.9754157 0.1410989 0.3133383 0.3753633
0.8085106 0.9782029 0.04045593 0.1835709 0.3309505
0.9333333 0.9922409 0.01308398 0.05808093 0.07297993
0.7708333 0.9487791 0.07869518 0.2455285 0.3835497
0.6595745 0.9836824 0.05878419 0.2198918 0.2942483
0.6216216 0.9994637 0.1229511 0.2875766 0.3159287
0.8214286 0.9603691 0.06128444 0.1418326 0.213534
0.8536585 0.9422245 0.07260352 0.193295 0.3653399
0.625 0.778995 0.317151 0.3817133 0.503591
0.8235294 0.9956397 0.01757066 0.1449943 0.1713329
0.8222222 0.9938684 0.04756398 0.149199 0.2123952
0.7916667 0.9894853 0.02668896 0.1221581 0.1306731
0.9444444 0.9939241 0.01102757 0.08468654 0.07467041
0.8 1 0.01326042 0.09123332 0.07827465
0.7666667 0.9682945 0.07913001 0.223704 0.2955597
0.78125 0.855207 0.1740928 0.2108863 0.295966
0.8333333 0.9511635 0.0660909 0.1650665 0.2825823
0.7380952 0.9848466 0.04388067 0.2142212 0.2425938
0.8695652 0.9980434 0.05731225 0.09961156 0.1209783
0.75 0.9257326 0.09474873 0.2264193 0.2835614
0.7837838 0.9935856 0.04532225 0.1853032 0.2223552
0.8421053 0.9964699 0.0770259 0.1584238 0.1761497
0.675 0.9525091 0.09256948 0.2824435 0.4133514
0.7692308 0.9342428 0.1890842 0.2810375 0.3604036
0.7826087 0.9806784 0.08933344 0.2083979 0.2785479
0.6976744 0.9907404 0.06902902 0.2149764 0.3322143
0.7317073 0.9587281 0.115878 0.2340022 0.327474
0.8823529 0.926781 0.0993808 0.1774355 0.2874327
0.7727273 0.9552919 0.0813834 0.2083729 0.3511075
0.9230769 0.966509 0.04724012 0.1530969 0.2065446
0.7692308 0.9565452 0.07269168 0.2212813 0.3298492
0.6585366 0.9592492 0.1129892 0.2359361 0.306644
0.6428571 0.9924403 0.09354132 0.2755427 0.3187316
0.775 0.959903 0.0713597 0.1696086 0.2155071
0.826087 0.9742024 0.05859532 0.1674085 0.2395787
0.8518519 0.9453828 0.09142773 0.1308879 0.2071971
0.8571429 1 0.03968254 0.0939336 0.0974326
0.8 0.9612452 0.0471366 0.1663943 0.25832
0.9375 0.982266 0.02009804 0.09144158 0.09904532
0.7142857 0.9830075 0.1532512 0.2755418 0.3726998
0.4736842 0.9773905 0.2228982 0.4148458 0.4613958
0.8461538 0.9729483 0.05562852 0.1905248 0.3092976
0.9333333 0.9296444 0.09606705 0.1639135 0.2944713
0.8 0.9949207 0.02468954 0.1553658 0.1921697
0.7777778 0.957356 0.06890876 0.2266169 0.2841025
0.7368421 0.9863548 0.05659604 0.1617804 0.227982
0.8717949 0.9870201 0.02427175 0.117172 0.194625
0.7 0.9630337 0.07941105 0.295173 0.3684825
0.7619048 0.9908513 0.06374929 0.1781432 0.1862083
0.8518519 0.9674569 0.07907035 0.1830391 0.2710219
0.84 0.9747416 0.03413105 0.1832842 0.2216221
0.744186 0.9327659 0.1195606 0.2594884 0.5248191
0.8 0.9936161 0.08937885 0.2023656 0.2499857
0.7391304 0.9372446 0.1853938 0.2644598 0.3949779
0.8125 0.9848397 0.07094943 0.1424952 0.1839871
0.775 0.9640406 0.09135402 0.1897682 0.3063717
0.7173913 0.8988817 0.1426094 0.2616995 0.4278247
0.8387097 0.988268 0.03214809 0.1233192 0.1583656
0.8928571 0.9826837 0.03756555 0.1206365 0.1711186
0.6923077 0.9866027 0.07535302 0.2643786 0.3293685
0.84375 0.9921532 0.1064451 0.1377224 0.1973675
