reso  sja  d_qt  d_ci  d_rf
0.9302326 0.8937628 0.1100377 0.1777787 0.2722033
0.8055556 0.9815632 0.04080801 0.2226794 0.2677855
0.8666667 0.9660109 0.04632355 0.09845191 0.1889376
0.8444444 0.9535036 0.09102683 0.1741014 0.2725911
0.8181818 0.9506248 0.07459143 0.1599472 0.1972137
0.8095238 0.9433769 0.1091474 0.2553113 0.3652521
0.95 0.9840577 0.08902886 0.1423174 0.2003892
1 0.8099605 0.1900395 0.2313353 0.3461844
0.8666667 0.9743335 0.06213849 0.1550295 0.1666379
0.9565217 0.9589425 0.046513 0.1286158 0.2862074
0.8421053 0.9902054 0.02951516 0.11613 0.1675211
0.8125 0.9804666 0.04308566 0.180977 0.1952276
0.9583333 0.9437931 0.05688963 0.1075164 0.1319535
1 0.995872 0.004127967 0.03538535 0.032167
0.7045455 0.9484389 0.1022459 0.3263301 0.4106026
0.9361702 0.9910222 0.01341351 0.09265795 0.1470143
0.8863636 0.8853588 0.1277568 0.2073689 0.5030198
0.95 0.9694037 0.04907724 0.174086 0.2312971
1 1 0 0 0
0.9411765 0.9455959 0.05624355 0.09021933 0.1094928
0.8695652 0.9529451 0.08011998 0.1907474 0.2516221
0.92 0.9647465 0.0402849 0.1496929 0.2009427
0.90625 0.9733076 0.04576721 0.08465578 0.0916023
0.962963 0.9294999 0.08959623 0.111626 0.1619714
0.825 0.9739193 0.04914107 0.1653592 0.2153291
0.8928571 0.8912738 0.1141945 0.1995848 0.3086904
0.9411765 0.9425216 0.05959573 0.1556385 0.2771411
0.8888889 0.9834047 0.04736842 0.1531709 0.1888267
0.8928571 0.8627963 0.1504288 0.1698203 0.2880837
0.925 0.9744135 0.0300411 0.1191084 0.2644727
0.9268293 0.9689836 0.04945083 0.1401943 0.2116692
0.8157895 0.8816381 0.1488128 0.2186566 0.3628761
0.9736842 0.9944297 0.006609038 0.04535557 0.06387217
1 0.9079463 0.09205366 0.2051215 0.2911761
0.9148936 0.9955431 0.04764579 0.09358783 0.1355214
0.8571429 0.9434545 0.07843027 0.2031526 0.2526133
0.9285714 0.9560489 0.05473454 0.1552608 0.202097
0.9545455 0.9711752 0.02964427 0.08615987 0.1668601
0.75 0.9889053 0.04818865 0.1756594 0.2340845
0.9230769 0.9351659 0.07089133 0.1446815 0.2059006
0.75 0.9725699 0.05130482 0.2189655 0.3564578
0.9333333 0.9713465 0.03934928 0.09364062 0.1740988
