reso  sja  d_qt  d_ci  d_rf
0.7674419 0.9867704 0.06212887 0.1939861 0.2454826
0.7222222 0.9866822 0.08325127 0.2307422 0.2848995
0.8888889 0.9919133 0.0259524 0.10882 0.130364
0.7555556 0.9796971 0.06948953 0.2332447 0.2603923
0.8222222 0.9428658 0.1161383 0.2036491 0.2683901
0.7619048 0.9871953 0.05313382 0.1781497 0.2595026
0.9230769 0.9716803 0.03469132 0.1077251 0.1809628
0.9090909 0.9534009 0.06158103 0.1170054 0.1891385
0.7931034 0.9379709 0.09591212 0.2130054 0.3240162
0.7826087 0.9842063 0.08577192 0.2300287 0.2874952
0.6842105 1 0.09307791 0.2119798 0.2205802
0.9375 1 0.009287926 0.04448741 0.05089039
0.9583333 0.9776819 0.0261204 0.0934385 0.1435305
0.9411765 1 0.002063983 0.02228292 0.01634641
0.7209302 0.9980454 0.0580997 0.2116774 0.2387267
0.893617 0.995389 0.0132082 0.0490434 0.08890062
0.7906977 0.945032 0.0768453 0.1947465 0.2712095
0.9 0.9669324 0.06760082 0.105717 0.1289878
1 1 0 0 0
0.9375 0.8870056 0.1465428 0.1873742 0.2999822
0.8085106 0.962626 0.07351706 0.1586793 0.2084307
0.7916667 0.9465804 0.08700855 0.2197446 0.2982699
0.8387097 0.9937717 0.02818268 0.1143922 0.1241161
0.8888889 0.9580556 0.08618584 0.1094294 0.129443
0.902439 0.986804 0.03965643 0.1253238 0.1781566
0.7777778 0.9803688 0.1178435 0.2198028 0.3094828
0.8 0.9745398 0.04253918 0.1699595 0.1916331
0.8055556 0.9829219 0.08129107 0.2360266 0.2883354
0.8928571 0.9961272 0.0325488 0.09144366 0.09293083
0.9487179 0.9577026 0.04349147 0.1443211 0.1993362
0.8571429 0.9713122 0.0361176 0.1948343 0.262426
0.8108108 0.9928284 0.06613415 0.1908526 0.2110506
0.9473684 0.9853074 0.01857971 0.06617899 0.1148822
0.8333333 0.953936 0.06676987 0.1729852 0.2197513
0.8510638 0.9758609 0.03107006 0.1072778 0.1339278
0.95 0.9726869 0.03094297 0.05777782 0.06958292
0.8928571 0.9261579 0.09040321 0.1787856 0.2646958
0.7272727 0.9875411 0.05454545 0.2249669 0.248357
0.8947368 0.9879368 0.0189337 0.1098788 0.123484
0.7307692 0.926612 0.1490842 0.2348825 0.3724908
0.8510638 0.9620463 0.0564937 0.204317 0.3817674
0.9666667 0.991389 0.01598999 0.06486483 0.07896277
0.875 0.9753964 0.03384933 0.1651482 0.2328585
0.875 0.9429216 0.07433565 0.2212131 0.4147645
0.7297297 0.9944126 0.08075282 0.2259983 0.2643732
0.8148148 0.9823523 0.04820288 0.142601 0.2087657
0.8536585 0.9669797 0.04551495 0.1590159 0.3025331
0.9583333 0.8750858 0.1263248 0.1181521 0.1881563
0.7941176 0.9680058 0.05126899 0.2057513 0.2895672
0.8913043 0.9938555 0.01052009 0.0731233 0.08000726
0.9166667 0.9970157 0.009832776 0.06672371 0.06517815
0.8888889 1 0.009022556 0.05287613 0.04946054
0.95 0.9880757 0.01319207 0.07005625 0.09594008
0.8709677 0.992094 0.01781525 0.1173317 0.1839975
0.9393939 0.8360899 0.1708938 0.1914037 0.2608871
0.8888889 1 0.01096661 0.0668705 0.06943942
0.8333333 0.9793678 0.04809222 0.1964648 0.2742048
0.8636364 0.9858898 0.0372332 0.1228178 0.1418932
0.952381 0.9620268 0.05206098 0.1384493 0.1990574
0.8918919 0.9806372 0.02983915 0.1090507 0.1758641
1 0.9532164 0.04678363 0.06649215 0.07265911
0.7317073 0.9922603 0.07172433 0.2402209 0.2798314
0.8846154 0.9181245 0.09494505 0.1976904 0.2732794
0.8695652 0.9839933 0.02013825 0.0865131 0.1277815
0.9069767 0.9845721 0.02497472 0.1160581 0.2006692
0.8292683 0.9674477 0.06016125 0.1577098 0.2171639
0.7058824 1 0.02889577 0.1802498 0.1849666
0.9130435 0.8624458 0.1433992 0.2688856 0.3963673
0.8518519 0.9557939 0.05633447 0.1785609 0.2354002
0.7407407 0.948925 0.09736432 0.2028808 0.2459102
0.8780488 0.9477484 0.05727656 0.1170824 0.2011347
0.75 0.931841 0.1226966 0.2575857 0.3195482
0.85 0.9969953 0.03893931 0.1489188 0.1788624
0.826087 0.9509351 0.0758194 0.2351395 0.2933438
0.8518519 0.9859268 0.1191108 0.1609986 0.1752246
1 1 0 0 0
0.825 0.9900044 0.02523899 0.1405951 0.1867365
0.9375 0.96262 0.05915033 0.1761714 0.2075896
0.7619048 0.993494 0.1178113 0.2273943 0.2833439
0.9473684 0.9686919 0.05181135 0.0916377 0.1770858
0.8157895 0.9940253 0.03133702 0.1713702 0.2027884
0.9318182 0.9869454 0.04285033 0.1333632 0.1588265
0.95 0.9600762 0.04452336 0.09844335 0.1938925
0.8285714 0.9995055 0.02106618 0.08337004 0.0861064
0.9 0.9765258 0.05598086 0.1438316 0.1596889
0.8717949 0.9617522 0.05366841 0.09808806 0.13845
0.8709677 0.9647415 0.04968231 0.1835103 0.3002233
0.8571429 0.890106 0.125974 0.2655158 0.378667
0.9259259 0.9829776 0.04366132 0.1174037 0.138141
0.875 0.9881323 0.01720798 0.1037425 0.1156257
0.9318182 0.9897675 0.01721053 0.07316164 0.09517195
0.8857143 0.9685193 0.03566348 0.1108491 0.1820055
0.787234 0.8428983 0.2224556 0.3015713 0.4758861
0.875 0.7930246 0.2355521 0.2457889 0.3086213
0.775 0.9833907 0.09461146 0.2501155 0.331003
0.8043478 0.9990344 0.1682612 0.1845189 0.2074378
0.9677419 0.9818413 0.01884164 0.06729007 0.1510161
0.9642857 0.9074175 0.09413634 0.1318044 0.1945264
0.7692308 0.9813207 0.095433 0.2224364 0.3395573
0.7419355 0.9774985 0.0511148 0.1995648 0.2436124
