reso  sja  d_qt  d_ci  d_rf
0.6046512 0.979829 0.07288354 0.3103862 0.4760992
0.6486486 0.9799526 0.09133628 0.3096015 0.4107594
0.6666667 0.9885095 0.1224455 0.3177519 0.3937044
0.7727273 0.9334636 0.1257702 0.2334978 0.3654688
0.7272727 0.9262185 0.2217279 0.3533936 0.5303563
0.7 0.8108782 0.2185771 0.346164 0.5102695
0.5897436 0.7271576 0.3894086 0.4595616 0.615914
0.7391304 0.9666916 0.05695652 0.193409 0.2347446
0.6551724 0.8902006 0.1580645 0.3155179 0.5921125
0.6086957 0.9273726 0.2675917 0.4728077 0.6055241
0.8461538 0.9850901 0.03448208 0.1734487 0.2510939
0.625 0.8520376 0.2102683 0.3854636 0.483696
0.7826087 0.8730645 0.1744482 0.2587066 0.4461593
0.75 0.8663433 0.1492518 0.2877993 0.3577632
0.6976744 0.8957624 0.1369274 0.3516521 0.6038243
0.7021277 0.9764066 0.05560328 0.2310735 0.3837163
0.7045455 0.9840243 0.07167325 0.2959493 0.3878571
0.85 0.9734343 0.06390977 0.1793502 0.2438407
0.875 1 0.03809524 0.065519 0.05406458
0.625 0.9802909 0.2359391 0.3518084 0.4116254
0.5652174 0.9725339 0.2495799 0.397975 0.489834
0.76 0.9519929 0.09549858 0.2597118 0.3566525
0.7741935 0.9116765 0.1182832 0.2606005 0.3354189
0.6538462 0.767209 0.3022399 0.4784023 0.7862416
0.7317073 0.9940158 0.1080018 0.2354484 0.2811178
0.6428571 0.8995744 0.1505382 0.3459656 0.5082839
0.7714286 0.9670924 0.05147248 0.1865714 0.2428623
0.8055556 0.9828583 0.09701958 0.1846634 0.2308424
0.7777778 0.9632125 0.1011859 0.2047445 0.2584651
0.7179487 0.9492043 0.08315465 0.2806129 0.4858042
0.6190476 0.978863 0.1133214 0.3369766 0.4274967
0.6486486 0.980625 0.1248769 0.2604907 0.3284312
0.6756757 0.9760748 0.08173761 0.252281 0.3710564
0.7222222 0.9735307 0.06429309 0.2384325 0.2795892
0.7021277 0.9257846 0.09762314 0.2515717 0.3431367
0.85 0.9635671 0.06030491 0.1922029 0.2194406
0.8888889 0.9437116 0.07285167 0.1694331 0.2463449
0.7391304 0.8528403 0.1666008 0.3605106 0.4906
0.7368421 0.923871 0.09583049 0.2825463 0.4062919
0.68 0.8638191 0.2038095 0.3371236 0.4332971
0.6666667 0.9163719 0.1059075 0.3074178 0.4590116
0.8 0.980054 0.09976363 0.2510222 0.338402
0.5531915 0.9101616 0.2187321 0.3908731 0.4828602
0.5319149 0.9913625 0.1573947 0.4286223 0.4947058
0.5405405 0.9870659 0.1530529 0.394643 0.4659597
0.7407407 0.9321794 0.0872651 0.2395847 0.3533002
0.6097561 0.969606 0.06794425 0.2999516 0.4567083
0.68 0.8737455 0.2220228 0.370391 0.5092052
0.4242424 0.9830194 0.2300569 0.5024866 0.5507894
0.7391304 0.917485 0.09777212 0.2358376 0.3988393
0.8333333 0.9870847 0.02826087 0.1387998 0.165732
0.9444444 0.9812658 0.0235589 0.07590816 0.1106007
0.5789474 0.9966282 0.1174299 0.2988868 0.2950269
