reso  sja  d_qt  d_ci  d_rf
0.7674419 0.9444117 0.1115452 0.2762368 0.4455116
0.4166667 0.9948762 0.1852987 0.4417626 0.4884804
0.6 0.9939205 0.1128332 0.3055444 0.3626349
0.7333333 0.9327312 0.1295686 0.2838583 0.6172713
0.6363636 0.9893799 0.09542511 0.3130312 0.3926793
0.45 0.9621425 0.1843027 0.4632575 0.5864687
0.8205128 0.991059 0.1010766 0.2037019 0.2474613
0.6956522 0.9978893 0.08976285 0.2273757 0.2346151
0.6896552 0.9391069 0.1300195 0.3361365 0.4569457
0.7111111 0.9647455 0.1046176 0.2724294 0.4327668
0.7368421 0.9564915 0.1178039 0.2224148 0.3274724
0.875 0.9725511 0.04695562 0.1881366 0.20885
0.7826087 0.9413168 0.1041137 0.1981329 0.2894642
0.8125 1 0.0126419 0.06996689 0.05069663
0.7045455 0.9905705 0.08458804 0.2645676 0.3234907
0.8723404 0.9642991 0.05117852 0.1501496 0.2665824
0.6590909 0.9872672 0.09851702 0.2700356 0.347942
0.8947368 0.9537505 0.0708134 0.1506019 0.2685363
1 1 0 0 0
0.7647059 0.9871599 0.08888029 0.1897106 0.2488602
0.7659574 0.9217494 0.1056585 0.2495728 0.3704959
0.68 0.9565765 0.08660969 0.2776495 0.4417803
0.7741935 0.9408601 0.08641323 0.2457127 0.3523734
0.8888889 0.880846 0.1231948 0.2265521 0.3694274
0.5853659 0.9954227 0.122875 0.3300767 0.3741241
0.6296296 0.8856422 0.1990148 0.329385 0.5331549
0.8529412 0.931886 0.08372322 0.2213269 0.4234616
0.7777778 0.9852133 0.05767798 0.1690231 0.2147779
0.9285714 0.9234208 0.1093961 0.2667308 0.4073287
0.825 0.9675616 0.04336192 0.1943609 0.3375736
0.6097561 0.9531065 0.09058497 0.3304715 0.4272613
0.5675676 0.8163955 0.2244392 0.3743446 0.5218034
0.8378378 0.9931319 0.03254185 0.1090342 0.1805546
0.7777778 1 0.02425181 0.1128882 0.1028177
0.7173913 0.9948785 0.08772584 0.2372888 0.3082661
0.9047619 0.9588895 0.06132129 0.1473028 0.1893259
0.7857143 0.9336504 0.09408867 0.219378 0.4633182
0.5454545 0.9769737 0.08735178 0.3558517 0.5028459
0.6842105 0.8925386 0.138961 0.3588647 0.5615021
0.4615385 0.99656 0.1474969 0.441265 0.4798708
