reso  sja  d_qt  d_ci  d_rf
0.6046512 0.9470361 0.1338021 0.3986422 0.5312122
0.3055556 0.9659012 0.3194308 0.655708 0.7300133
0.5909091 0.9858237 0.129947 0.3798623 0.4728002
0.5909091 0.9622934 0.1693746 0.4078683 0.5125983
0.3409091 0.96156 0.2091834 0.5657743 0.7185336
0.25 0.98918 0.3059853 0.7064598 0.7658019
0.5128205 0.9899612 0.3430224 0.4821532 0.5549379
0.5909091 0.9728967 0.2351779 0.3699136 0.4652993
0.3448276 1 0.2365128 0.555436 0.5826763
0.5111111 0.9223297 0.2942157 0.5102726 0.6440783
0.4210526 0.9904943 0.2044732 0.4989409 0.5644011
0.9375 0.9693188 0.03431373 0.1451757 0.1687577
0.5652174 1 0.09505017 0.2893878 0.2951996
0.875 0.9818182 0.03508772 0.1470479 0.1950815
0.3488372 0.9867985 0.2378773 0.5648886 0.6546482
0.5869565 0.9865099 0.1149753 0.3474956 0.4332073
0.5813953 0.9798195 0.1162209 0.3806144 0.4978669
0.6315789 0.9568106 0.1428571 0.3917713 0.4618917
0.4285714 0.9435484 0.2380952 0.5010017 0.5542023
0.625 0.9929855 0.2098813 0.3093925 0.3441972
0.4347826 0.9952438 0.1795791 0.503928 0.5637677
0.5833333 0.9125915 0.201453 0.4310131 0.5861853
0.5806452 0.9347784 0.1600505 0.3688191 0.4698341
0.5769231 0.9703364 0.1461833 0.4076967 0.4664618
0.45 0.9895733 0.1823069 0.464194 0.5590255
0.4444444 0.996725 0.2122058 0.4638514 0.4939628
0.2941176 0.9647658 0.3575971 0.7013236 0.8367807
0.4571429 0.9088733 0.1991736 0.4744671 0.5493023
0.6296296 0.7871953 0.2700237 0.4293963 0.608476
0.6410256 0.973668 0.09356294 0.2883843 0.3831453
0.5853659 0.989902 0.07007315 0.3634088 0.3907775
0.4864865 0.979202 0.1719991 0.4243333 0.5083394
0.6756757 0.9383122 0.1087756 0.2946097 0.3822754
0.8823529 0.927012 0.08823529 0.194266 0.335887
0.5 0.964785 0.1377008 0.4225658 0.5335865
0.65 0.9648712 0.09649915 0.2691642 0.3012279
0.5925926 0.9646117 0.108119 0.3557179 0.4463333
0.6818182 0.9655629 0.1109881 0.3128845 0.3609206
0.8421053 0.9774382 0.0429255 0.2014153 0.2419815
0.32 0.9746871 0.3333089 0.6233727 0.6726549
0.3191489 0.9706132 0.2132979 0.6403005 0.7303266
0.5172414 0.9776632 0.1574666 0.432458 0.4935429
0.5957447 0.9515243 0.1160573 0.3796565 0.5375972
0.4255319 0.9843494 0.1131198 0.4460873 0.5105899
0.5135135 0.9628837 0.1522978 0.3900593 0.4563733
0.4814815 0.9447207 0.1671045 0.4772205 0.5779382
0.625 0.923205 0.1643303 0.4306109 0.7155505
0.625 0.9850496 0.1043875 0.2647566 0.3658274
0.4848485 0.9512434 0.1331296 0.3677756 0.4510794
0.8222222 0.9831283 0.05747507 0.2058529 0.2848073
0.4782609 0.9592461 0.1185953 0.3762206 0.4391791
0.7777778 0.9964539 0.07894737 0.1671429 0.1976959
0.5263158 0.9439564 0.1545455 0.3774778 0.4579516
0.7 0.9143732 0.1957111 0.4309237 0.5672557
0.5625 0.945894 0.1856856 0.3483063 0.4188338
0.5142857 0.9150174 0.2042674 0.4296843 0.5169462
0.3809524 0.9958528 0.2111111 0.558912 0.6355314
0.8636364 0.9713768 0.06778656 0.1733489 0.2556402
0.5 0.9903846 0.1889893 0.3826268 0.4610144
0.7027027 0.9407204 0.0863333 0.2383345 0.317988
0.7777778 0.9828995 0.07535505 0.1973425 0.2624788
0.325 1 0.2029819 0.5678815 0.5904146
0.68 0.9272572 0.1325275 0.282799 0.3791955
0.5777778 0.9567125 0.1024925 0.3875691 0.5402812
0.6511628 0.9722873 0.08497411 0.3425634 0.5195293
0.35 0.9696076 0.3851876 0.6740605 0.7701935
0.4705882 0.9804229 0.1201238 0.3747918 0.4311477
0.5909091 0.9460411 0.1896047 0.421995 0.5272053
0.6538462 0.9403868 0.1049851 0.2884975 0.4064478
0.5384615 0.9708122 0.1875921 0.4696783 0.555119
0.55 0.865182 0.2137874 0.4310716 0.5808081
0.3703704 0.9785013 0.2457946 0.5651501 0.6163792
0.3 0.9911405 0.4146504 0.6680064 0.7263354
0.3913043 0.9497122 0.2804682 0.5961071 0.7089905
0.3461538 0.9444962 0.29904 0.5840534 0.6096578
0.6666667 0.9122807 0.1269841 0.2671631 0.3348977
0.2564103 0.9901214 0.3413115 0.6515691 0.7604282
0.9333333 0.8858569 0.1210784 0.1689084 0.2875225
0.5365854 0.9934737 0.142964 0.3587503 0.4219878
0.5789474 1 0.1192071 0.2667246 0.2657601
0.5 0.9994809 0.1389602 0.4059801 0.4319183
0.5681818 0.8001699 0.2464833 0.4244791 0.6075731
0.5897436 0.980654 0.131752 0.3596639 0.4561714
0.5142857 0.9719228 0.1067534 0.3178964 0.4152322
0.6315789 0.7809449 0.2561176 0.4803889 0.6282545
0.6052632 0.978497 0.1323837 0.3931443 0.4713586
0.4666667 0.9966594 0.0785435 0.3928391 0.4349075
0.8 0.9461801 0.08712592 0.2254648 0.3074337
0.5769231 0.9749087 0.1111111 0.3684902 0.4054229
0.6666667 0.9134278 0.1375499 0.3025604 0.3999406
0.6744186 0.9744425 0.0778411 0.2732446 0.3338613
0.5142857 0.9941551 0.1701348 0.3654038 0.4463027
0.3478261 0.9991661 0.3700466 0.6040666 0.6476763
0.625 0.9939187 0.1647317 0.2560177 0.2729623
0.425 0.9952711 0.3370594 0.5577056 0.6323225
0.4782609 0.9935238 0.312251 0.4962543 0.562496
0.5 0.967126 0.1777493 0.481723 0.5358815
0.75 0.8953901 0.1497219 0.3258518 0.4928883
0.3947368 0.9546679 0.2216994 0.512789 0.6530797
0.4516129 0.7974981 0.2923171 0.4955314 0.6052339
