reso  sja  d_qt  d_ci  d_rf
0.6744186 0.9807253 0.05218617 0.2362124 0.3613334
0.4864865 0.9909143 0.1557793 0.4391573 0.4976987
0.6888889 0.9865925 0.1776974 0.3246489 0.4099441
0.6590909 0.9324465 0.1382278 0.2693446 0.4014053
0.5909091 0.9679427 0.09661929 0.3287464 0.4603562
0.6 0.8167351 0.2212874 0.3678776 0.5234676
0.5384615 0.9636334 0.3482846 0.4647815 0.5951535
0.6363636 0.9611726 0.1244269 0.2492871 0.2964418
0.3793103 0.9173629 0.2846913 0.566262 0.6726229
0.5434783 0.9540319 0.2624884 0.4791399 0.5910248
0.7948718 0.9645086 0.05102696 0.183815 0.2558083
0.6875 0.8343732 0.1958204 0.3545467 0.5149734
0.7391304 0.9246308 0.2019064 0.2674393 0.4200419
0.625 0.964018 0.1007482 0.2701856 0.3083939
0.5813953 0.8722044 0.1532524 0.376619 0.5826757
0.6170213 0.9936599 0.07443977 0.3145772 0.365396
0.6590909 0.9545254 0.09066397 0.298248 0.4049338
0.85 0.9734343 0.06390977 0.1793502 0.2438407
0.875 1 0.03809524 0.065519 0.05406458
0.625 0.9802909 0.2359391 0.3518084 0.4116254
0.3695652 0.9713587 0.2735798 0.573184 0.6808658
0.5416667 0.9758807 0.1290028 0.3878937 0.4898466
0.8387097 0.9105911 0.111038 0.2250322 0.2955017
0.5384615 0.8407023 0.299819 0.5306438 0.7602616
0.65 0.9901805 0.1780204 0.2987231 0.3944879
0.6071429 0.9442069 0.1284255 0.3204303 0.4339046
0.6285714 0.9983515 0.04685442 0.2291847 0.235847
0.7777778 0.9885171 0.09886202 0.1930659 0.2163132
0.7857143 0.9605204 0.08797665 0.2259507 0.2854931
0.7179487 0.9615392 0.0655767 0.2852381 0.447819
0.547619 0.9799737 0.1322421 0.4058968 0.4976211
0.6486486 0.9134204 0.1347795 0.263307 0.4495168
0.7027027 0.9762561 0.07838385 0.2198231 0.3297566
0.7647059 0.9641364 0.06460268 0.2143852 0.3030025
0.7234043 0.9560251 0.07751232 0.2078766 0.2867385
0.75 0.9745503 0.06199887 0.2180424 0.251176
0.7777778 0.9905124 0.08118956 0.1854739 0.1880519
0.7391304 0.8571666 0.1601976 0.345629 0.4482382
0.6315789 0.9169295 0.1205742 0.3326013 0.5178113
0.64 0.8804282 0.2240293 0.3486121 0.4075984
0.5744681 0.9826293 0.08052323 0.3597354 0.4355079
0.8666667 0.9822673 0.04773359 0.195461 0.2750799
0.4255319 0.9894953 0.2191598 0.4656096 0.5293451
0.5531915 0.9882069 0.1667325 0.4293869 0.5236338
0.5405405 0.986514 0.1676277 0.4085247 0.4862987
0.7857143 0.9235963 0.0856778 0.2005411 0.2940094
0.5609756 0.976309 0.06567539 0.3216751 0.434579
0.68 0.9460205 0.2052707 0.3050786 0.4082427
0.4848485 0.9909725 0.2082421 0.4598242 0.5354154
0.6666667 0.9644234 0.07660088 0.2421496 0.3776165
0.7826087 0.9869632 0.03277592 0.1732855 0.207544
0.7777778 0.9967707 0.03734336 0.1464311 0.1619063
0.5263158 0.9965455 0.1266576 0.327738 0.315475
0.8666667 0.9175228 0.1096896 0.1551186 0.2013302
0.625 0.9522813 0.1738063 0.3138188 0.3882932
0.6666667 0.9523349 0.1388674 0.3246681 0.4955616
0.6666667 0.8878723 0.1579919 0.2859509 0.3455344
0.9130435 0.9219275 0.1026877 0.155614 0.196384
0.7 0.9260509 0.1863919 0.335001 0.4643743
0.7837838 0.7504814 0.2665937 0.3279544 0.4596059
0.9444444 0.9814198 0.04110276 0.1231325 0.1756051
0.5 0.8729435 0.2349445 0.4737603 0.7012845
0.7692308 0.9652975 0.1326252 0.2375512 0.2992048
0.7111111 0.9918779 0.07889557 0.2644843 0.3131905
0.4318182 0.9780571 0.2871894 0.5679616 0.6641853
0.45 0.999073 0.3254923 0.4662887 0.501394
0.8333333 0.9808362 0.1012384 0.2023813 0.2443113
0.6521739 0.9347622 0.1343874 0.2886886 0.4180161
0.8461538 0.9643627 0.06439729 0.1525967 0.2741493
0.6153846 0.9570902 0.09814324 0.2704265 0.2984979
0.6829268 0.9577098 0.08886233 0.2562355 0.3424586
0.4444444 0.9434407 0.211622 0.4834673 0.6277681
0.7 0.9287176 0.1315169 0.2385592 0.3349432
0.5217391 0.9962507 0.09274247 0.3589101 0.3793353
0.6923077 0.9903589 0.1445202 0.2463563 0.2991041
0.8333333 1 0.02380952 0.07695838 0.06262106
0.5641026 0.9889964 0.0819262 0.3574082 0.4458987
0.875 0.9223466 0.09297386 0.1527463 0.2218448
0.5714286 0.9795673 0.1651038 0.3766193 0.4970585
0.75 0.710563 0.3552973 0.3218493 0.4940518
0.4736842 0.9875036 0.2966031 0.4802135 0.532832
0.6590909 0.9755885 0.2092395 0.358763 0.5088207
0.65 0.9927143 0.08310551 0.231818 0.2838718
0.5714286 0.9894239 0.1019034 0.3161773 0.3892156
0.4736842 0.8367211 0.3618592 0.5518589 0.6950056
0.4871795 0.9862897 0.3091192 0.4957638 0.5879389
0.6129032 0.9724543 0.0992913 0.3284799 0.3835082
0.4 0.9655387 0.3306606 0.5859268 0.6973628
0.8148148 0.9685054 0.07159699 0.2397321 0.3218404
0.75 0.9883382 0.0991453 0.2131734 0.2712546
0.6046512 0.9536295 0.1047584 0.3020234 0.4856546
0.5 0.9152758 0.2744971 0.4965753 0.6339348
0.3191489 0.9860525 0.4483542 0.7054323 0.807902
0.9375 0.767613 0.2373581 0.2431315 0.3828122
0.575 0.8538042 0.2513451 0.4485685 0.6504271
0.5434783 0.7700438 0.3533671 0.5199371 0.6934854
0.7419355 0.9896125 0.03809873 0.1771345 0.2107745
0.7931034 0.8942315 0.154219 0.3000039 0.503793
0.5897436 0.8378057 0.2782364 0.4380663 0.5944702
0.75 0.9914694 0.1024668 0.2164858 0.2613348
