reso  sja  d_qt  d_ci  d_rf
0.8139535 0.9749992 0.06071636 0.1967975 0.3057655
0.5833333 0.993455 0.08751261 0.2692436 0.2698028
0.8863636 0.9897663 0.03688784 0.1370863 0.1803904
0.8181818 0.9046704 0.105741 0.3134929 0.4973468
0.7954545 0.8818023 0.1688756 0.3019602 0.4285245
0.7 0.9860459 0.09090909 0.2215917 0.3094053
0.8717949 0.9683628 0.04038685 0.1362014 0.20703
0.7272727 0.9400545 0.09146245 0.2024745 0.2807772
0.6896552 0.9746356 0.08890434 0.2614179 0.3212509
0.7333333 0.9634473 0.1072798 0.2796433 0.4115025
0.6578947 0.9760855 0.1056581 0.2897353 0.394078
0.9375 0.9052133 0.1029412 0.1368581 0.1992802
0.8695652 1 0.02953177 0.08194425 0.08788354
1 0.9824561 0.01754386 0.09400606 0.091667
0.6976744 0.9792066 0.07462389 0.3079907 0.3975432
0.8913043 0.9641097 0.0434759 0.1479837 0.2352074
0.7906977 0.8078266 0.2126574 0.3274942 0.4943906
0.8947368 0.9561217 0.05946685 0.1013357 0.1080819
0.7142857 0.9580838 0.1357143 0.2481055 0.2900079
0.875 0.9401709 0.127967 0.1704586 0.2622143
0.7391304 0.9422988 0.09234175 0.2202748 0.2624962
0.7916667 0.9599673 0.08296296 0.2278114 0.3255992
0.7096774 0.9423157 0.1114477 0.2789287 0.3707416
0.8076923 0.887511 0.1487095 0.2571713 0.3653978
0.725 0.9933686 0.02735597 0.2100173 0.2483251
0.8148148 0.9907167 0.0447911 0.1347825 0.1655804
0.7058824 0.9562492 0.0801499 0.2817165 0.3550571
0.7142857 0.8161068 0.2187564 0.354124 0.4781359
0.7037037 0.962821 0.1606824 0.3041316 0.3760584
0.9230769 0.9550702 0.04954436 0.1866716 0.2927603
0.7317073 0.9902388 0.0319924 0.2381348 0.3014603
0.8648649 0.8726992 0.1333242 0.2638919 0.3410878
0.8918919 0.94174 0.06658825 0.1643742 0.24995
1 0.9104231 0.08957688 0.1863818 0.3024987
0.7826087 0.9483509 0.1005352 0.207548 0.3389437
0.85 0.9634941 0.05838509 0.1218918 0.1601268
0.8518519 0.9311338 0.09040321 0.1800102 0.2435804
0.7727273 0.9570223 0.07632411 0.2684167 0.31019
0.8947368 0.9566542 0.04921394 0.2351216 0.2758766
0.84 0.9406222 0.1140171 0.1891229 0.3324045
0.6382979 0.9722242 0.1257208 0.3164832 0.4555155
0.8965517 0.969779 0.0413515 0.1757477 0.2088949
