reso  sja  d_qt  d_ci  d_rf
0.4883721 0.9878605 0.138965 0.4316772 0.515085
0.6944444 0.9283508 0.1173116 0.3403716 0.5005138
0.6363636 0.9626093 0.2161579 0.3987708 0.5409323
0.7272727 0.924996 0.09343201 0.2986875 0.4404005
0.3409091 0.9472442 0.2343089 0.5998399 0.7788873
0.4 0.9339674 0.2320723 0.5273685 0.6765043
0.4615385 0.9113466 0.3668498 0.5335229 0.696948
0.5909091 0.929426 0.1907115 0.4207212 0.4951996
0.5172414 0.8634793 0.3536986 0.6052327 0.7346104
0.4444444 0.9111209 0.2501054 0.5888088 0.7180741
0.6842105 0.9854038 0.04518614 0.2515197 0.3516839
0.6875 0.9755932 0.1380289 0.3021185 0.3448574
0.5652174 0.9951068 0.2022074 0.3639183 0.4173793
0.8125 0.8516182 0.1692466 0.3094571 0.4391793
0.4883721 0.9468503 0.1592426 0.4233994 0.5788919
0.5434783 0.9536395 0.09123497 0.3736524 0.4414574
0.6046512 0.9600047 0.09198456 0.3476313 0.4425866
0.7894737 0.9732955 0.06630212 0.2042171 0.3083091
0.7142857 0.9580838 0.1357143 0.2481055 0.2900079
0.75 0.6795515 0.3430083 0.3657438 0.4818375
0.4130435 0.9811375 0.28065 0.545065 0.6318629
0.4583333 0.9975515 0.2221083 0.498001 0.5497458
0.4516129 0.8885327 0.1916185 0.4935743 0.6137425
0.5384615 0.9100217 0.3566797 0.5515793 0.7346245
0.65 0.9636049 0.1831213 0.3246851 0.4607361
0.5185185 0.8284049 0.2430761 0.5279169 0.763025
0.4705882 0.9775558 0.1749338 0.4848214 0.5496798
0.7428571 0.9001075 0.1572783 0.2571377 0.3539901
0.6296296 0.744983 0.2821748 0.4401816 0.6779896
0.4871795 0.9321263 0.1841999 0.4988808 0.7178898
0.5853659 0.9273938 0.2040095 0.443685 0.6019633
0.4864865 0.992637 0.1302878 0.3821754 0.4182228
0.4324324 0.9783828 0.2508316 0.5068845 0.6312671
0.7058824 0.9678414 0.06160991 0.2470049 0.3113968
0.6086957 0.9711728 0.08959958 0.2895628 0.365674
0.85 0.9127652 0.1067194 0.2620571 0.3265579
0.6296296 0.9833978 0.1079548 0.333722 0.3575351
0.5454545 0.635443 0.3858103 0.6254936 0.7560886
0.5789474 0.9869009 0.06807929 0.2860573 0.3240936
0.52 0.863037 0.2606349 0.496837 0.5793128
0.3191489 0.9632043 0.2487212 0.6023153 0.6902943
0.7241379 0.9312464 0.1644049 0.3388138 0.4566955
0.3829787 0.9673133 0.3755319 0.6215443 0.7406226
0.3617021 0.9897757 0.3365089 0.6329631 0.7200196
0.5135135 0.9843527 0.1839862 0.4382983 0.5493321
0.7037037 0.9318566 0.08952746 0.2641904 0.3795416
0.525 0.9349265 0.1108217 0.3817646 0.6188667
0.7083333 0.8015298 0.248433 0.3787568 0.5297763
0.5151515 0.9482814 0.2630931 0.4791261 0.7033402
0.6444444 0.9685827 0.08654281 0.322771 0.402174
0.7391304 0.9690685 0.05976589 0.2252948 0.3008202
0.6111111 1 0.07919799 0.2425561 0.2436009
0.5789474 0.9690265 0.1377307 0.3504416 0.3588232
0.5 0.9803146 0.2567204 0.4730777 0.559067
0.53125 0.9268544 0.1917208 0.4377559 0.5157512
0.5714286 0.9618094 0.198083 0.4372964 0.517072
0.5952381 0.8807112 0.1720561 0.353493 0.4197268
0.6818182 0.9277227 0.1556917 0.3667217 0.4550549
0.6 0.9186498 0.2198758 0.4185763 0.5507276
0.5675676 0.7863696 0.2629828 0.4297488 0.5623429
0.7777778 0.996826 0.02923977 0.1399088 0.158523
0.525 0.8739123 0.2357224 0.4942846 0.6096752
0.64 0.9774314 0.1559463 0.2841536 0.3247068
0.4666667 0.9295349 0.2206522 0.5524288 0.6848979
0.372093 0.8401954 0.354478 0.6328579 0.7917763
0.35 0.9925632 0.4184223 0.6459305 0.7096216
0.6470588 0.9756098 0.1458204 0.3269261 0.3879866
0.6363636 0.9182561 0.1481028 0.3498403 0.4800123
0.6153846 0.946749 0.1100375 0.2764544 0.4501987
