reso  sja  d_qt  d_ci  d_rf
0.5116279 0.8204295 0.2624598 0.478567 0.6894914
0.1944444 0.9733043 0.4206757 0.7876133 0.8434903
0.6363636 0.9327896 0.120388 0.3262142 0.4198602
0.4545455 0.9355381 0.1978667 0.5770647 0.7125636
0.2727273 0.9878387 0.3045637 0.6919313 0.7617207
0.3 0.9651126 0.1687747 0.5615632 0.6499752
0.5641026 0.9651741 0.3513089 0.4869237 0.5900562
0.4545455 0.9946524 0.3391304 0.5144957 0.5958932
0.2068966 0.9414213 0.4203699 0.763501 0.8287525
0.3555556 0.9874089 0.2734017 0.6407529 0.6978182
0.6578947 0.8205974 0.3348672 0.4616608 0.6330513
0.5625 0.9462322 0.2173633 0.4305153 0.462506
0.5652174 0.9427841 0.1987291 0.3721548 0.5433757
0.75 0.9897698 0.1047472 0.2669089 0.3136382
0.2790698 0.9104728 0.4564788 0.7507894 0.861904
0.3913043 0.9343912 0.2103211 0.5680591 0.6922137
0.3488372 0.8624952 0.4306309 0.6994264 0.7831006
0.5263158 0.96043 0.224812 0.4664967 0.5427861
0.7142857 0.8636364 0.1952381 0.2995119 0.3790918
0.5625 0.7529449 0.2950206 0.4369371 0.6028618
0.2826087 0.9397788 0.3584785 0.7119164 0.8180733
0.5833333 0.8978366 0.224416 0.3801741 0.4917764
0.5483871 0.9941115 0.1960281 0.4063039 0.4658997
0.3846154 0.9617715 0.2304535 0.5749752 0.6863979
0.525 0.9228903 0.1680374 0.4011584 0.4905644
0.3333333 0.9512011 0.2601168 0.6032989 0.6789819
0.1470588 1 0.3677114 0.7771132 0.789602
0.5142857 0.9036267 0.2571022 0.5872838 0.7828874
0.4814815 0.9307993 0.359387 0.5586185 0.6736847
0.3589744 0.9489565 0.1615519 0.5978955 0.7508911
0.2926829 0.9875677 0.2275711 0.6669417 0.7068302
0.3243243 0.7408494 0.341022 0.6959182 0.8658633
0.2162162 0.9972287 0.4273608 0.7580061 0.8090681
0.3529412 1 0.1946336 0.5325258 0.5622859
0.4130435 0.9888222 0.315477 0.5412467 0.610911
0.55 0.9224115 0.1415584 0.3784504 0.5073814
0.6666667 0.9427654 0.08730159 0.2992099 0.4296479
0.5 0.9680916 0.1347036 0.4586072 0.5104325
0.3684211 0.9808623 0.201162 0.5638006 0.6433178
0.28 0.9859335 0.2772894 0.640755 0.709106
0.3191489 0.9937458 0.2449587 0.6489755 0.6958769
0.4137931 0.9609717 0.3068687 0.5915143 0.6594227
0.2978723 0.7992515 0.3916782 0.7061549 0.8137689
0.2765957 0.917332 0.3951324 0.7179355 0.8020541
0.4594595 0.993576 0.2284495 0.5285014 0.6015313
0.5555556 0.889521 0.1552089 0.3709221 0.4976505
0.55 0.9624566 0.07349891 0.3110115 0.4708601
0.3333333 0.9930921 0.312906 0.5870891 0.6427737
0.2121212 0.9916358 0.2275868 0.7289076 0.7616624
0.4666667 0.9707335 0.1811723 0.5087991 0.5822912
0.3043478 0.7603133 0.3332776 0.7120701 0.7635574
0.6111111 0.9456023 0.2892231 0.3894003 0.556935
0.5789474 0.9099405 0.1701982 0.3616542 0.5103427
0.5 0.8792793 0.2473974 0.5298728 0.7555928
0.375 0.9700085 0.3838713 0.6434663 0.7778134
0.2571429 0.9663079 0.2658132 0.6705996 0.7786396
