reso  sja  d_qt  d_ci  d_rf
0.7209302 0.922618 0.1340626 0.2921139 0.3999213
0.4722222 0.9976564 0.2314987 0.432493 0.4525323
0.7954545 0.9366273 0.08363188 0.2268478 0.4127904
0.5681818 0.9826334 0.1385221 0.3121583 0.4094103
0.5227273 0.9939999 0.1999636 0.3927069 0.4314989
0.35 0.9719658 0.1881988 0.5581694 0.6823723
0.5384615 0.9573745 0.2750067 0.4584643 0.6194685
0.8181818 0.9237624 0.1616601 0.2501796 0.3560354
0.4827586 0.9755353 0.1535178 0.4676407 0.5763219
0.6666667 0.9654686 0.09134546 0.2873818 0.398742
0.6578947 0.9908909 0.1849709 0.3274554 0.3857474
0.8125 0.9648829 0.06965944 0.1694477 0.2578852
0.6086957 0.9905743 0.08571906 0.2389171 0.2974056
0.8125 0.9200429 0.09610423 0.2284956 0.3107503
0.4651163 0.9515408 0.1313019 0.4220581 0.5002651
0.7173913 0.9534126 0.08768808 0.2783525 0.4100881
0.6744186 0.9227482 0.1508717 0.3535899 0.5169647
0.7894737 0.8948546 0.1863295 0.3212038 0.5032727
0.8571429 0.7881773 0.2214286 0.2985565 0.3603541
0.625 0.8118625 0.2870227 0.4102726 0.5306976
0.7173913 0.9746035 0.09674291 0.3189813 0.3956802
0.6666667 0.9308411 0.1059829 0.297974 0.4484589
0.7096774 0.976014 0.07892013 0.2150871 0.2760049
0.6538462 0.9255429 0.1361627 0.2683996 0.3248462
0.625 0.8342981 0.2412163 0.3713379 0.500852
0.4814815 0.9975523 0.114304 0.3727932 0.3952379
0.5 0.9803954 0.1501249 0.3919131 0.5373811
0.5714286 0.9306121 0.1532819 0.3306399 0.4240608
0.7777778 0.9966366 0.07434775 0.1778626 0.2002499
0.7435897 0.9806953 0.09311177 0.2232251 0.4030378
0.7073171 0.9943499 0.05077311 0.2620103 0.3027996
0.5675676 0.9765571 0.1356494 0.3271763 0.3467613
0.7567568 0.9217026 0.1353212 0.2645303 0.338085
0.5882353 0.9828039 0.08276574 0.2998803 0.2933484
0.7391304 0.9427552 0.06756782 0.2219005 0.2923434
0.8 0.9714423 0.05629588 0.1628357 0.2148125
