reso  sja  d_qt  d_ci  d_rf
0.7906977 0.8736694 0.1476331 0.2994643 0.5665409
0.5 0.9187283 0.2329029 0.477844 0.5815366
0.6666667 0.9757549 0.1059289 0.3077938 0.4284034
0.5555556 0.958351 0.171819 0.3886493 0.5751717
0.5681818 0.979599 0.2324447 0.4018744 0.5589033
0.65 0.8440352 0.2616036 0.4998856 0.7160316
0.675 0.8762235 0.2757482 0.3328397 0.4201902
0.7272727 0.9271684 0.1235178 0.2422445 0.4146854
0.7241379 0.8120964 0.2016685 0.3579738 0.607178
0.6666667 0.9085241 0.1585492 0.3515894 0.5658953
0.7631579 0.9924957 0.1396811 0.199782 0.2424094
0.75 0.9612903 0.09416925 0.2009622 0.2842677
0.75 0.920623 0.1260535 0.2521842 0.3953589
0.875 0.9957828 0.01470588 0.08257979 0.06647221
0.5813953 0.8397113 0.2669516 0.4482739 0.6332524
0.7826087 0.9809344 0.06496724 0.2304045 0.3209681
0.7045455 0.9734486 0.09307534 0.3428082 0.4395524
0.5263158 0.9065085 0.1909091 0.3816284 0.555475
0.875 1 0.05714286 0.09015674 0.1037506
0.5882353 0.9148542 0.2687049 0.4242028 0.7056765
0.6382979 0.9841099 0.0998249 0.3661747 0.4257498
0.625 0.9847951 0.1003134 0.3055002 0.4198693
0.75 0.964566 0.113259 0.1986736 0.2635671
0.5185185 0.9941106 0.1538251 0.4212154 0.5026146
0.6097561 0.9844322 0.2649988 0.4106051 0.5425109
0.5714286 0.9107832 0.2358876 0.4090091 0.6056019
0.5294118 0.9880657 0.2646983 0.4522206 0.5155179
0.5714286 0.8204052 0.2352029 0.4371535 0.6428411
0.8214286 0.8593282 0.1494435 0.2161694 0.3989645
0.8 0.9859788 0.02838828 0.1256301 0.2237262
0.6428571 0.9387755 0.1021539 0.3739923 0.5443038
0.6756757 0.8618551 0.1808239 0.3375763 0.3982201
0.6052632 0.6676449 0.3874877 0.5247363 0.6910462
0.8888889 0.9223715 0.09122807 0.209088 0.2999403
0.673913 0.9749681 0.1190342 0.2424702 0.3095924
0.9047619 0.9267137 0.08311688 0.1891427 0.2910913
0.6785714 0.8951678 0.1249042 0.3118906 0.4766509
0.6956522 0.9698943 0.1064032 0.3122117 0.3627608
0.7894737 0.9334157 0.116473 0.3268392 0.4043247
0.64 0.9515308 0.1751404 0.3314884 0.4118048
0.5957447 0.9477645 0.1284954 0.4003815 0.5957614
0.4827586 0.9698553 0.1324388 0.4372429 0.5193644
0.7446809 0.9328242 0.1207403 0.2947348 0.464647
0.4468085 0.9557072 0.1401476 0.494745 0.6849729
0.5675676 0.8628239 0.2756757 0.4768501 0.6449275
0.6296296 0.9532318 0.1417807 0.363148 0.4894348
0.55 0.9837108 0.0668787 0.2498237 0.3612594
0.5833333 0.8074669 0.2667806 0.4687094 0.6288345
0.4117647 0.9643334 0.2816399 0.6076577 0.7176586
0.5652174 0.9869286 0.1004523 0.3275005 0.4081408
0.7083333 0.9417026 0.1432107 0.3727679 0.4787834
0.7222222 0.9886792 0.2403509 0.2954266 0.3632008
0.65 0.8198411 0.241285 0.4703406 0.6462274
0.6333333 0.9637962 0.2808529 0.3596919 0.4291582
0.8484848 0.979907 0.1177426 0.1759518 0.2696549
0.7428571 0.9479795 0.09284021 0.237177 0.4419295
0.5 0.8813676 0.2547468 0.531094 0.674985
0.7826087 0.9760717 0.1303953 0.1892903 0.227595
0.7619048 0.9348837 0.08819876 0.2126973 0.295767
0.7297297 0.9757898 0.07551154 0.244103 0.3839406
0.7894737 0.897483 0.1385129 0.2698727 0.3408656
0.6585366 0.9236465 0.2241715 0.4138996 0.6081729
0.5769231 0.9692333 0.222906 0.3742965 0.5459767
0.8 0.9633905 0.1033174 0.2581386 0.4297157
0.4651163 0.9719226 0.2629991 0.5493373 0.6749772
0.4 0.9836987 0.3389069 0.5628081 0.6371143
0.8333333 0.9775862 0.04262126 0.1793887 0.2457413
0.4782609 0.9005552 0.2376285 0.5265997 0.6708782
0.8846154 0.9435259 0.07873353 0.2018892 0.3025157
0.5 0.9900997 0.2040335 0.4408445 0.5017364
0.7317073 0.9201176 0.1896726 0.3636702 0.5394829
